"date","time","load_act"
"20180327","0500","0"
"20180327","0530","0"
"20180327","0600","0.959"
"20180327","0630","25.451"
"20180327","0700","90.005"
"20180327","0730","197.785"
"20180327","0800","294.384"
"20180327","0830","387.073"
"20180327","0900","474.942"
"20180327","0930","552.104"
"20180327","1000","609.64"
"20180327","1030","649.067"
"20180327","1100","684.981"
"20180327","1130","695.415"
"20180327","1200","691.873"
"20180327","1230","656.356"
"20180327","1300","612.219"
"20180327","1330","601.353"
"20180327","1400","571.82"
"20180327","1430","523.269"
"20180327","1500","454.691"
"20180327","1530","375.709"
"20180327","1600","301.354"
"20180327","1630","223.926"
"20180327","1700","142.921"
"20180327","1730","68.044"
"20180327","1800","13.529"
"20180327","1830","0.09"
"20180327","1900","0"
"20180327","1930","0"
"20180327","2000","0"
"20180327","2030","0"
"20180327","2100","0"
"20180327","2130","0"
"20180327","2200","0"
"20180327","2230","0"
"20180327","2300","0"
"20180327","2330","0"
"20180328","0000","0"
"20180328","0030","0"
"20180328","0100","0"
"20180328","0130","0"
"20180328","0200","0"
"20180328","0230","0"
"20180328","0300","0"
"20180328","0330","0"
"20180328","0400","0"
"20180328","0430","0"
"20180328","0500","0"
"20180328","0530","0"
"20180328","0600","1.011"
"20180328","0630","27.008"
"20180328","0700","101.658"
"20180328","0730","203.663"
"20180328","0800","312.941"
"20180328","0830","421.631"
"20180328","0900","520.066"
"20180328","0930","607.198"
"20180328","1000","683.268"
"20180328","1030","747.94"
"20180328","1100","806.145"
"20180328","1130","843.901"
"20180328","1200","860.087"
"20180328","1230","850.624"
"20180328","1300","819.636"
"20180328","1330","800.596"
"20180328","1400","751.792"
"20180328","1430","682.122"
"20180328","1500","596.815"
"20180328","1530","499.634"
"20180328","1600","393.682"
"20180328","1630","282.096"
"20180328","1700","171.591"
"20180328","1730","75.274"
"20180328","1800","13.341"
"20180328","1830","0.094"
"20180328","1900","0"
"20180328","1930","0"
"20180328","2000","0"
"20180328","2030","0"
"20180328","2100","0"
"20180328","2130","0"
"20180328","2200","0"
"20180328","2230","0"
"20180328","2300","0"
"20180328","2330","0"
"20180329","0000","0"
"20180329","0030","0"
"20180329","0100","0"
"20180329","0130","0"
"20180329","0200","0"
"20180329","0230","0"
"20180329","0300","0"
"20180329","0330","0"
"20180329","0400","0"
"20180329","0430","0"
"20180329","0500","0"
"20180329","0530","0"
"20180329","0600","0.768"
"20180329","0630","26.399"
"20180329","0700","99.693"
"20180329","0730","198.44"
"20180329","0800","304.567"
"20180329","0830","411.437"
"20180329","0900","511.909"
"20180329","0930","596.978"
"20180329","1000","662.798"
"20180329","1030","707.046"
"20180329","1100","751.148"
"20180329","1130","777.965"
"20180329","1200","785.797"
"20180329","1230","771.737"
"20180329","1300","736.809"
"20180329","1330","724.462"
"20180329","1400","685.588"
"20180329","1430","629.463"
"20180329","1500","551.567"
"20180329","1530","458.299"
"20180329","1600","362.851"
"20180329","1630","261.635"
"20180329","1700","159.821"
"20180329","1730","69.558"
"20180329","1800","11.767"
"20180329","1830","0.033"
"20180329","1900","0"
"20180329","1930","0"
"20180329","2000","0"
"20180329","2030","0"
"20180329","2100","0"
"20180329","2130","0"
"20180329","2200","0"
"20180329","2230","0"
"20180329","2300","0"
"20180329","2330","0"
"20180330","0000","0"
"20180330","0030","0"
"20180330","0100","0"
"20180330","0130","0"
"20180330","0200","0"
"20180330","0230","0"
"20180330","0300","0"
"20180330","0330","0"
"20180330","0400","0"
"20180330","0430","0"
"20180330","0500","0"
"20180330","0530","0"
"20180330","0600","0.629"
"20180330","0630","24.807"
"20180330","0700","95.103"
"20180330","0730","189.985"
"20180330","0800","294.167"
"20180330","0830","399.758"
"20180330","0900","501.199"
"20180330","0930","595.454"
