"date","time","load_act"
"20160123","1730","8397"
"20160123","1800","8391"
"20160123","1830","8324"
"20160123","1900","8220"
"20160123","1930","8203"
"20160123","2000","8240"
"20160123","2030","8129"
"20160123","2100","7952"
"20160123","2130","7810"
"20160123","2200","7713"
"20160123","2230","7631"
"20160123","2300","7406"
"20160123","2330","7180"
"20160124","0000","6990"
"20160124","0030","6818"
"20160124","0100","6635"
"20160124","0130","6330"
"20160124","0200","6139"
"20160124","0230","6055"
"20160124","0300","5999"
"20160124","0330","5941"
"20160124","0400","5933"
"20160124","0430","5978"
"20160124","0500","6018"
"20160124","0530","6096"
"20160124","0600","6188"
"20160124","0630","6379"
"20160124","0700","6587"
"20160124","0730","6842"
"20160124","0800","7058"
"20160124","0830","7275"
"20160124","0900","7434"
"20160124","0930","7535"
"20160124","1000","7571"
"20160124","1030","7583"
"20160124","1100","7556"
"20160124","1130","7568"
"20160124","1200","7574"
"20160124","1230","7499"
"20160124","1300","7489"
"20160124","1330","7513"
"20160124","1400","7560"
"20160124","1430","7633"
"20160124","1500","7677"
"20160124","1530","7757"
"20160124","1600","7862"
"20160124","1630","7942"
"20160124","1700","8042"
"20160124","1730","8101"
"20160124","1800","8121"
"20160124","1830","8061"
"20160124","1900","8034"
"20160124","1930","8094"
"20160124","2000","8085"
"20160124","2030","7974"
"20160124","2100","7788"
"20160124","2130","7708"
"20160124","2200","7570"
"20160124","2230","7515"
"20160124","2300","7272"
"20160124","2330","7043"
"20160125","0000","6875"
"20160125","0030","6748"
"20160125","0100","6587"
"20160125","0130","6347"
"20160125","0200","6188"
"20160125","0230","6122"
"20160125","0300","6082"
"20160125","0330","6079"
"20160125","0400","6152"
